tempo [s];Z [m];w [m/s];arquivo_origem
19.47;0.374112;0.004580808;x0.0.csv
19.503;0.375896;-0.00626936;x0.0.csv
19.536;0.37392;-0.020143098;x0.0.csv
19.569;0.373307;-0.001827441;x0.0.csv
19.602;0.374042;0.01103367;x0.0.csv
19.635;0.375022;0.000929293;x0.0.csv
19.668;0.373465;0.002424242;x0.0.csv
19.701;0.374934;0.007752525;x0.0.csv
19.734;0.375336;-0.018304714;x0.0.csv
19.767;0.373097;-0.027587542;x0.0.csv
19.8;0.372188;-0.004351852;x0.0.csv
19.833;0.37364;0.000132155;x0.0.csv
19.866;0.372905;-0.013771044;x0.0.csv
19.899;0.37217;-0.0151633;x0.0.csv
19.932;0.371821;-0.012234848;x0.0.csv
19.965;0.371068;-0.000382997;x0.0.csv
19.998;0.371646;0.01454798;x0.0.csv
20.031;0.3728;0.011333333;x0.0.csv
20.064;0.372135;0.011591751;x0.0.csv
20.097;0.372923;0.024961279;x0.0.csv
20.13;0.375319;0.000280303;x0.0.csv
20.163;0.372713;-0.018228956;x0.0.csv
20.196;0.372905;-0.004226431;x0.0.csv
20.229;0.372713;0.004268519;x0.0.csv
20.262;0.372835;0.020227273;x0.0.csv
20.295;0.375354;0.000497475;x0.0.csv
20.328;0.373097;-0.023130471;x0.0.csv
20.361;0.372398;-0.010333333;x0.0.csv
20.394;0.372083;0.011495791;x0.0.csv
20.427;0.374094;0.011427609;x0.0.csv
20.46;0.373465;-0.006883838;x0.0.csv
20.493;0.372643;-0.00176431;x0.0.csv
20.526;0.3735;0.000487374;x0.0.csv
20.559;0.373028;-0.004462963;x0.0.csv
20.592;0.37287;-0.000456229;x0.0.csv
20.625;0.372993;0.002712121;x0.0.csv
20.658;0.372783;0.012204545;x0.0.csv
20.691;0.374567;0.002707071;x0.0.csv
20.724;0.372888;-0.006161616;x0.0.csv
20.757;0.373307;0.005499158;x0.0.csv
20.79;0.374199;-0.006299663;x0.0.csv
20.823;0.372765;-0.013552189;x0.0.csv
20.856;0.372923;-0.009344276;x0.0.csv
20.889;0.371856;0.003956229;x0.0.csv
20.922;0.372625;0.028897306;x0.0.csv
20.955;0.375109;0.017268519;x0.0.csv
20.988;0.374549;-0.013369529;x0.0.csv
21.021;0.37294;-0.011439394;x0.0.csv
21.054;0.37287;0.012896465;x0.0.csv
21.087;0.374759;0.014411616;x0.0.csv
21.12;0.375196;-0.01865404;x0.0.csv
21.153;0.372118;-0.018021044;x0.0.csv
21.186;0.373202;0.006007576;x0.0.csv
21.219;0.373552;0.007222222;x0.0.csv
21.252;0.373028;0.021088384;x0.0.csv
21.285;0.375494;0.018961279;x0.0.csv
21.318;0.375214;-0.005671717;x0.0.csv
21.351;0.373657;0.002798822;x0.0.csv
21.384;0.375739;0.002931818;x0.0.csv
21.417;0.375214;-0.027195286;x0.0.csv
21.45;0.372468;-0.021293771;x0.0.csv
21.483;0.373202;0.002164141;x0.0.csv
21.516;0.37371;0.000148148;x0.0.csv
21.549;0.372555;0.011556397;x0.0.csv
21.582;0.375109;0.004197811;x0.0.csv
21.615;0.37329;-0.012133838;x0.0.csv
21.648;0.373342;-0.005534512;x0.0.csv
21.681;0.372678;0.00795202;x0.0.csv
21.714;0.374829;-0.001135522;x0.0.csv
21.747;0.372328;-0.005775253;x0.0.csv
21.78;0.374059;-0.001754209;x0.0.csv
21.813;0.37294;-0.013058081;x0.0.csv
21.846;0.372625;-0.007920875;x0.0.csv
21.879;0.371698;0.012943603;x0.0.csv
21.912;0.374112;0.019111111;x0.0.csv
21.945;0.373937;0.00085101;x0.0.csv
21.978;0.373062;0.006141414;x0.0.csv
22.011;0.374182;0.016143098;x0.0.csv
22.044;0.375634;-0.010098485;x0.0.csv
22.077;0.372223;-0.005434343;x0.0.csv
22.11;0.375284;-9.09091e-05;x0.0.csv
22.143;0.372905;-0.01023569;x0.0.csv
22.176;0.373587;0.004034512;x0.0.csv
22.209;0.374077;-0.00364899;x0.0.csv
22.242;0.373185;-0.006359428;x0.0.csv
22.275;0.372765;0.012091751;x0.0.csv
22.308;0.374987;0.006790404;x0.0.csv
22.341;0.372958;0.00552862;x0.0.csv
22.374;0.375091;0.00804798;x0.0.csv
22.407;0.374689;-0.018578283;x0.0.csv
22.44;0.373045;-0.021286195;x0.0.csv
22.473;0.372573;-0.004903199;x0.0.csv
22.506;0.372485;0.018037037;x0.0.csv
22.539;0.374532;0.018069865;x0.0.csv
22.572;0.374777;-0.011087542;x0.0.csv
22.605;0.37329;-0.026874579;x0.0.csv
22.638;0.371733;-0.007659091;x0.0.csv
22.671;0.372835;0.012794613;x0.0.csv
22.704;0.373045;0.020435185;x0.0.csv
22.737;0.374724;0.012601852;x0.0.csv
22.77;0.373867;0.001308923;x0.0.csv
22.803;0.374164;0.004949495;x0.0.csv
22.836;0.375319;-0.017840067;x0.0.csv
22.869;0.372608;-0.029479798;x0.0.csv
22.902;0.372205;-0.01038468;x0.0.csv
22.935;0.37252;-0.003989899;x0.0.csv
22.968;0.371803;0.004975589;x0.0.csv
23.001;0.373167;0.004888889;x0.0.csv
23.034;0.37252;-0.004734848;x0.0.csv
23.067;0.371751;0.012310606;x0.0.csv
23.1;0.373867;0.014307239;x0.0.csv
23.133;0.373447;0.000117845;x0.0.csv
23.166;0.373465;-0.005611953;x0.0.csv
23.199;0.372065;0.012452862;x0.0.csv
23.232;0.375336;0.005982323;x0.0.csv
23.265;0.373115;-0.015335017;x0.0.csv
23.298;0.372818;-0.001029461;x0.0.csv
23.331;0.373045;0.012925084;x0.0.csv
23.364;0.374969;-0.0034133;x0.0.csv
23.397;0.372573;-0.013511785;x0.0.csv
23.43;0.372958;0.003356902;x0.0.csv
23.463;0.372888;0.019;x0.0.csv
23.496;0.375336;0.005410774;x0.0.csv
23.529;0.373097;-0.006372054;x0.0.csv
23.562;0.374567;-0.007799663;x0.0.csv
23.595;0.372293;-0.000372896;x0.0.csv
23.628;0.374094;0.018665825;x0.0.csv
23.661;0.374584;0.009203704;x0.0.csv
23.694;0.374689;0.001460438;x0.0.csv
23.727;0.374287;0.000529461;x0.0.csv
23.76;0.374164;0.014371212;x0.0.csv
23.793;0.376491;-0.004443603;x0.0.csv
23.826;0.373727;-0.02015404;x0.0.csv
23.859;0.374707;-0.022288721;x0.0.csv
23.892;0.372083;-0.017401515;x0.0.csv
23.925;0.372643;0.011973064;x0.0.csv
23.958;0.374025;0.011952862;x0.0.csv
23.991;0.3735;0.008191919;x0.0.csv
24.024;0.374094;0.011654882;x0.0.csv
24.057;0.375161;-0.006223906;x0.0.csv
24.09;0.37364;-0.021450337;x0.0.csv
24.123;0.372695;-0.01128367;x0.0.csv
24.156;0.373132;-0.002815657;x0.0.csv
24.189;0.373097;-0.008920875;x0.0.csv
24.222;0.371453;0.008750842;x0.0.csv
24.255;0.374759;-0.001376263;x0.0.csv
24.288;0.371961;-0.024717172;x0.0.csv
24.321;0.371646;-0.010489899;x0.0.csv
24.354;0.371278;0.004484007;x0.0.csv
24.387;0.372275;0.012898148;x0.0.csv
24.42;0.37259;0.007955387;x0.0.csv
24.453;0.372538;0.006670875;x0.0.csv
24.486;0.3728;0.01171633;x0.0.csv
24.519;0.374164;-0.003868687;x0.0.csv
24.552;0.371646;0.003436027;x0.0.csv
24.585;0.374392;0.011574074;x0.0.csv
24.618;0.372818;0.009111111;x0.0.csv
24.651;0.374514;0.01603367;x0.0.csv
24.684;0.374952;-0.005078283;x0.0.csv
24.717;0.373972;-0.01833165;x0.0.csv
24.75;0.372748;-0.00670202;x0.0.csv
24.783;0.373447;0.009508418;x0.0.csv
24.816;0.374077;0.007377946;x0.0.csv
24.849;0.373902;0.002991582;x0.0.csv
24.882;0.374497;-0.007623737;x0.0.csv
24.915;0.373395;-0.016606902;x0.0.csv
24.948;0.372678;-0.00581734;x0.0.csv
24.981;0.37315;0.001203704;x0.0.csv
25.014;0.372975;0.003457912;x0.0.csv
25.047;0.373762;-0.004975589;x0.0.csv
25.08;0.372153;-0.001292929;x0.0.csv
25.113;0.37357;0.005475589;x0.0.csv
25.146;0.372905;0.002659933;x0.0.csv
25.179;0.373552;0.00251431;x0.0.csv
25.212;0.373342;-0.005314815;x0.0.csv
25.245;0.373517;-0.016676768;x0.0.csv
25.278;0.371366;-0.005664983;x0.0.csv
25.311;0.372188;0.027679293;x0.0.csv
25.344;0.374969;0.015900673;x0.0.csv
25.377;0.373902;-0.013454545;x0.0.csv
25.41;0.372643;-0.008066498;x0.0.csv
25.443;0.37315;0.004623737;x0.0.csv
25.476;0.37343;0.007541246;x0.0.csv
25.509;0.37399;-0.000162458;x0.0.csv
25.542;0.373115;-0.000692761;x0.0.csv
25.575;0.373885;0.000779461;x0.0.csv
25.608;0.37308;0.004135522;x0.0.csv
25.641;0.374322;0.002637205;x0.0.csv
25.674;0.373675;-0.009481481;x0.0.csv
25.707;0.37329;-0.011234007;x0.0.csv
25.74;0.372678;-0.00608165;x0.0.csv
25.773;0.373115;-0.003726431;x0.0.csv
25.806;0.372328;0.001383838;x0.0.csv
25.839;0.372713;0.016558081;x0.0.csv
25.872;0.374129;0.013628788;x0.0.csv
25.905;0.374199;-0.005176768;x0.0.csv
25.938;0.372888;-0.002454545;x0.0.csv
25.971;0.374252;-0.004832492;x0.0.csv
26.004;0.37273;-0.00976431;x0.0.csv
26.037;0.373517;-0.011731481;x0.0.csv
26.07;0.371856;-0.010585859;x0.0.csv
26.103;0.37231;0.005255892;x0.0.csv
26.136;0.372643;0.009218013;x0.0.csv
26.169;0.3728;0.016150673;x0.0.csv
26.202;0.374042;0.010972222;x0.0.csv
26.235;0.3735;0.005362795;x0.0.csv
26.268;0.374882;-0.010660774;x0.0.csv
26.301;0.372328;-0.01340404;x0.0.csv
26.334;0.37287;0.012434343;x0.0.csv
26.367;0.374199;0.011141414;x0.0.csv
26.4;0.374129;-0.002250842;x0.0.csv
26.433;0.373692;-0.009138889;x0.0.csv
26.466;0.372695;0.004967172;x0.0.csv
26.499;0.374742;0.004478114;x0.0.csv
26.532;0.37329;-0.005275253;x0.0.csv
26.565;0.373167;0.013325758;x0.0.csv
26.598;0.375669;-0.004545455;x0.0.csv
26.631;0.372678;-0.017422559;x0.0.csv
26.664;0.373307;-0.000962121;x0.0.csv
26.697;0.373692;-0.009026094;x0.0.csv
26.73;0.372275;-0.005075758;x0.0.csv
26.763;0.37308;0.003218013;x0.0.csv
26.796;0.373028;0.000651515;x0.0.csv
26.829;0.372993;8.24916e-05;x0.0.csv
26.862;0.37245;0.012877946;x0.0.csv
26.895;0.374724;0.003744108;x0.0.csv
26.928;0.372643;-0.005706229;x0.0.csv
26.961;0.373955;-0.004178451;x0.0.csv
26.994;0.372853;-0.013426768;x0.0.csv
27.027;0.371926;0.007023569;x0.0.csv
27.06;0.37399;0.010600168;x0.0.csv
27.093;0.372993;0.005031987;x0.0.csv
27.126;0.37364;0.01259596;x0.0.csv
27.159;0.374584;0.000908249;x0.0.csv
27.192;0.374007;-0.01666835;x0.0.csv
27.225;0.37252;-0.010424242;x0.0.csv
27.258;0.373185;0.002295455;x0.0.csv
27.291;0.373132;0.002355219;x0.0.csv
27.324;0.37301;0.009292088;x0.0.csv
27.357;0.374794;-0.010307239;x0.0.csv
27.39;0.371558;-0.010688552;x0.0.csv
27.423;0.373482;0.003907407;x0.0.csv
27.456;0.372958;-0.007976431;x0.0.csv
27.489;0.372398;-0.004760101;x0.0.csv
27.522;0.37224;0.005728114;x0.0.csv
27.555;0.373028;0.011984848;x0.0.csv
27.588;0.373727;0.000200337;x0.0.csv
27.621;0.37231;0.006080808;x0.0.csv
27.654;0.374077;0.012045455;x0.0.csv
27.687;0.373587;0.007570707;x0.0.csv
27.72;0.374637;0.000693603;x0.0.csv
27.753;0.373115;0.007387205;x0.0.csv
27.786;0.375266;0.00985101;x0.0.csv
27.819;0.373815;0.009422559;x0.0.csv
27.852;0.376508;-0.00777862;x0.0.csv
27.885;0.373377;-0.026427609;x0.0.csv
27.918;0.373867;-0.019093434;x0.0.csv
27.951;0.372013;-0.007462963;x0.0.csv
27.984;0.373045;0.0131633;x0.0.csv
28.017;0.373797;0.007423401;x0.0.csv
28.05;0.37378;-0.004313131;x0.0.csv
28.083;0.37322;-0.009957912;x0.0.csv
28.116;0.37245;0.00222138;x0.0.csv
28.149;0.373867;0.00318266;x0.0.csv
28.182;0.372975;-0.003853535;x0.0.csv
28.215;0.373028;0.004119529;x0.0.csv
28.248;0.373412;0.009297138;x0.0.csv
28.281;0.373307;0.020785354;x0.0.csv
28.314;0.375091;0.019742424;x0.0.csv
28.347;0.376053;-0.015222222;x0.0.csv
28.38;0.373482;-0.034568182;x0.0.csv
28.413;0.371558;0.003665825;x0.0.csv
28.446;0.375056;0.013238215;x0.0.csv
28.479;0.3728;0.010457912;x0.0.csv
28.512;0.375039;0.019451178;x0.0.csv
28.545;0.375931;-0.016328283;x0.0.csv
28.578;0.37294;-0.023779461;x0.0.csv
28.611;0.372835;0.006092593;x0.0.csv
28.644;0.374444;0.012644781;x0.0.csv
28.677;0.374199;0.002902357;x0.0.csv
28.71;0.373937;0.006084175;x0.0.csv
28.743;0.375686;-0.015602694;x0.0.csv
28.776;0.372398;-0.022875421;x0.0.csv
28.809;0.372818;0.003958754;x0.0.csv
28.842;0.373902;0.00186532;x0.0.csv
28.875;0.37294;-0.000622054;x0.0.csv
28.908;0.373342;0.006565657;x0.0.csv
28.941;0.373972;-0.00073569;x0.0.csv
28.974;0.373237;-0.005871212;x0.0.csv
29.007;0.373325;-0.002923401;x0.0.csv
29.04;0.372818;0.005462963;x0.0.csv
29.073;0.37336;0.020637205;x0.0.csv
29.106;0.375476;0.002295455;x0.0.csv
29.139;0.37343;-0.012868687;x0.0.csv
29.172;0.373517;-0.000339226;x0.0.csv
29.205;0.373325;0.015959596;x0.0.csv
29.238;0.375266;0.013547138;x0.0.csv
29.271;0.374532;-0.000349327;x0.0.csv
29.304;0.375389;-0.018258418;x0.0.csv
29.337;0.373045;-0.027226431;x0.0.csv
29.37;0.372835;-0.014343434;x0.0.csv
29.403;0.37231;-0.004621212;x0.0.csv
29.436;0.372573;0.004874579;x0.0.csv
29.469;0.372555;0.015561448;x0.0.csv
29.502;0.373727;0.022693603;x0.0.csv
29.535;0.373955;0.027225589;x0.0.csv
29.568;0.376001;0.018329966;x0.0.csv
29.601;0.376386;-0.020551347;x0.0.csv
29.634;0.372958;-0.017935185;x0.0.csv
29.667;0.374759;-0.001342593;x0.0.csv
29.7;0.374287;-0.017034512;x0.0.csv
29.733;0.372433;-0.003566498;x0.0.csv
29.766;0.374304;0.002237374;x0.0.csv
29.799;0.373045;-0.002453704;x0.0.csv
29.832;0.37371;0.004889731;x0.0.csv
29.865;0.37364;0.003468013;x0.0.csv
29.898;0.373097;0.021137205;x0.0.csv
29.931;0.376508;0.001414983;x0.0.csv
29.964;0.373552;-0.026658249;x0.0.csv
29.997;0.372818;-0.005474747;x0.0.csv
30.03;0.373762;0.00404798;x0.0.csv
30.063;0.373185;0.011074074;x0.0.csv
30.096;0.374672;0.010069024;x0.0.csv
30.129;0.374654;-0.010322391;x0.0.csv
30.162;0.37301;-0.005840909;x0.0.csv
30.195;0.373815;0.009558081;x0.0.csv
30.228;0.374567;0.003223064;x0.0.csv
30.261;0.374112;-0.008597643;x0.0.csv
30.294;0.37364;-0.01171633;x0.0.csv
30.327;0.37392;-0.025573232;x0.0.csv
30.36;0.370824;-0.010382155;x0.0.csv
30.393;0.372853;0.014111953;x0.0.csv
30.426;0.373307;-0.001080808;x0.0.csv
30.459;0.37238;-0.008431818;x0.0.csv
30.492;0.372678;-0.013083333;x0.0.csv
30.525;0.371331;-0.010023569;x0.0.csv
30.558;0.371034;0.016710438;x0.0.csv
30.591;0.37357;0.015850168;x0.0.csv
30.624;0.372625;-0.000167508;x0.0.csv
30.657;0.37224;0.013930976;x0.0.csv
30.69;0.374462;0.005644781;x0.0.csv
30.723;0.372818;-0.004771886;x0.0.csv
30.756;0.373307;0.003726431;x0.0.csv
30.789;0.373028;0.012989899;x0.0.csv
30.822;0.374987;0.001583333;x0.0.csv
30.855;0.373202;-0.012755892;x0.0.csv
30.888;0.373622;-0.012128788;x0.0.csv
30.921;0.372188;-0.005088384;x0.0.csv
30.954;0.372958;0.010042088;x0.0.csv
30.987;0.373832;-0.000882997;x0.0.csv
31.02;0.373028;-0.013883838;x0.0.csv
31.053;0.372118;-0.007423401;x0.0.csv
31.086;0.372153;0.011234007;x0.0.csv
31.119;0.373535;0.012409933;x0.0.csv
31.152;0.372905;0.011981481;x0.0.csv
31.185;0.374794;-0.000987374;x0.0.csv
31.218;0.372975;-0.015165825;x0.0.csv
31.251;0.372555;0.002003367;x0.0.csv
31.284;0.37329;0.014606061;x0.0.csv
31.317;0.374514;0.002636364;x0.0.csv
31.35;0.37329;-0.006534512;x0.0.csv
31.383;0.37357;-0.002742424;x0.0.csv
31.416;0.373062;0.002928451;x0.0.csv
31.449;0.373972;0.004039562;x0.0.csv
31.482;0.37371;-0.004313131;x0.0.csv
31.515;0.373115;-0.000151515;x0.0.csv
31.548;0.373622;0.005371212;x0.0.csv
31.581;0.374479;-0.012232323;x0.0.csv
31.614;0.372153;-0.014054714;x0.0.csv
31.647;0.372748;0.004905724;x0.0.csv
31.68;0.3735;0.001840067;x0.0.csv
31.713;0.372363;0.009924242;x0.0.csv
31.746;0.373675;0.02539899;x0.0.csv
31.779;0.375564;0.003388047;x0.0.csv
31.812;0.37392;-0.019315657;x0.0.csv
31.845;0.372853;-0.006449495;x0.0.csv
31.878;0.37385;0.000424242;x0.0.csv
31.911;0.37329;-0.003491582;x0.0.csv
31.944;0.373465;-0.004653199;x0.0.csv
31.977;0.3735;-0.017125421;x0.0.csv
32.01;0.371296;-0.002978956;x0.0.csv
32.043;0.373097;0.016845118;x0.0.csv
32.076;0.373605;0.00722138;x0.0.csv
32.109;0.372958;0.010174242;x0.0.csv
32.142;0.374322;0.009523569;x0.0.csv
32.175;0.374252;-0.007583333;x0.0.csv
32.208;0.373465;-0.013826599;x0.0.csv
32.241;0.373185;-0.015992424;x0.0.csv
32.274;0.371628;0.003401515;x0.0.csv
32.307;0.374217;0.003375421;x0.0.csv
32.34;0.371961;-0.000577441;x0.0.csv
32.373;0.373517;0.010490741;x0.0.csv
32.406;0.373482;0.001057239;x0.0.csv
32.439;0.373237;-4.3771e-05;x0.0.csv
32.472;0.373342;2.10438e-05;x0.0.csv
32.505;0.37385;-0.011702862;x0.0.csv
32.538;0.37217;-0.012055556;x0.0.csv
32.571;0.371961;0.013256734;x0.0.csv
32.604;0.373955;0.015853535;x0.0.csv
32.637;0.374077;-0.00981229;x0.0.csv
32.67;0.372345;-0.012515152;x0.0.csv
32.703;0.373115;-0.009755892;x0.0.csv
32.736;0.371541;0.000181818;x0.0.csv
32.769;0.372993;0.012928451;x0.0.csv
32.802;0.372853;0.012495791;x0.0.csv
32.835;0.373867;0.009244108;x0.0.csv
32.868;0.37364;0.000411616;x0.0.csv
32.901;0.373797;-0.004415825;x0.0.csv
32.934;0.373028;-0.001104377;x0.0.csv
32.967;0.373587;0.005374579;x0.0.csv
33.0;0.373955;-0.002279461;x0.0.csv
33.033;0.3735;-0.00885101;x0.0.csv
33.066;0.372573;0.002703704;x0.0.csv
33.099;0.373237;0.023128788;x0.0.csv
33.132;0.376001;-0.003202862;x0.0.csv
33.165;0.373028;-0.028088384;x0.0.csv
33.198;0.371996;0.000170875;x0.0.csv
33.231;0.373307;0.021962963;x0.0.csv
33.264;0.375039;0.006658249;x0.0.csv
33.297;0.373815;-0.014474747;x0.0.csv
33.33;0.372345;0.005740741;x0.0.csv
33.363;0.375319;0.002579125;x0.0.csv
33.396;0.37301;-0.011805556;x0.0.csv
33.429;0.372678;0.015622896;x0.0.csv
33.462;0.375529;0.006415825;x0.0.csv
33.495;0.374007;-0.022296296;x0.0.csv
33.528;0.37217;-0.005711279;x0.0.csv
33.561;0.3735;0.015007576;x0.0.csv
33.594;0.374287;0.008510943;x0.0.csv
33.627;0.374182;-0.00362037;x0.0.csv
33.66;0.37378;-0.011574074;x0.0.csv
33.693;0.37315;-0.008132997;x0.0.csv
33.726;0.373482;-0.007674242;x0.0.csv
33.759;0.371453;0.018965488;x0.0.csv
33.792;0.375494;0.024439394;x0.0.csv
33.825;0.375196;-0.021852694;x0.0.csv
33.858;0.372065;-0.019958754;x0.0.csv
33.891;0.372748;0.011254209;x0.0.csv
33.924;0.374497;0.004693603;x0.0.csv
33.957;0.372765;0.003072391;x0.0.csv
33.99;0.374269;0.009674242;x0.0.csv
34.023;0.374007;0.00016835;x0.0.csv
34.056;0.37399;0.000294613;x0.0.csv
34.089;0.374584;-0.01362037;x0.0.csv
34.122;0.371751;0.005505051;x0.0.csv
34.155;0.375476;0.008654882;x0.0.csv
34.188;0.373832;-0.023022727;x0.0.csv
34.221;0.372993;-0.029063973;x0.0.csv
34.254;0.370316;0.004579966;x0.0.csv
34.287;0.373885;0.026123737;x0.0.csv
34.32;0.37364;0.006433502;x0.0.csv
34.353;0.373465;0.003488215;x0.0.csv
34.386;0.373535;0.007462121;x0.0.csv
34.419;0.374759;-0.005107744;x0.0.csv
34.452;0.372783;-0.00915404;x0.0.csv
34.485;0.373675;-0.000970539;x0.0.csv
34.518;0.37371;-0.014177609;x0.0.csv
34.551;0.371821;-0.004313973;x0.0.csv
34.584;0.372853;0.019653199;x0.0.csv
34.617;0.374392;0.010435185;x0.0.csv
34.65;0.37322;0.007564815;x0.0.csv
34.683;0.375354;-0.008074074;x0.0.csv
34.716;0.372205;-0.009236532;x0.0.csv
34.749;0.374094;0.006348485;x0.0.csv
34.782;0.37329;0.004109428;x0.0.csv
34.815;0.374549;-0.000930135;x0.0.csv
34.848;0.373412;-0.011925926;x0.0.csv
34.881;0.37252;0.010676768;x0.0.csv
34.914;0.374724;0.015891414;x0.0.csv
34.947;0.373885;0.011011785;x0.0.csv
34.98;0.376158;-0.013327441;x0.0.csv
35.013;0.372905;-0.034111111;x0.0.csv
35.046;0.372433;-0.014843434;x0.0.csv
35.079;0.37238;-0.004465488;x0.0.csv
35.112;0.37224;0.003799663;x0.0.csv
35.145;0.37273;0.007984007;x0.0.csv
35.178;0.373115;0.001563131;x0.0.csv
35.211;0.372223;0.011173401;x0.0.csv
35.244;0.374514;0.004916667;x0.0.csv
35.277;0.371978;0.011589226;x0.0.csv
35.31;0.375179;0.019258418;x0.0.csv
35.343;0.374584;-0.004737374;x0.0.csv
35.376;0.373815;-0.003411616;x0.0.csv
35.409;0.373745;0.010612795;x0.0.csv
35.442;0.375861;-0.006083333;x0.0.csv
35.475;0.37343;-0.025238215;x0.0.csv
35.508;0.372835;-0.009987374;x0.0.csv
35.541;0.373132;0.000132997;x0.0.csv
35.574;0.372905;0.009178451;x0.0.csv
35.607;0.37343;0.020984848;x0.0.csv
35.64;0.375389;0.004375421;x0.0.csv
35.673;0.37399;-0.018906566;x0.0.csv
35.706;0.372835;-0.007776094;x0.0.csv
35.739;0.3735;0.003842593;x0.0.csv
35.772;0.37322;0.012511785;x0.0.csv
35.805;0.375109;0.001069865;x0.0.csv
35.838;0.373132;-0.008526094;x0.0.csv
35.871;0.373482;0.008385522;x0.0.csv
35.904;0.374952;-0.006441919;x0.0.csv
35.937;0.372818;-0.014060606;x0.0.csv
35.97;0.373675;-0.012724747;x0.0.csv
36.003;0.371803;-0.005890572;x0.0.csv
36.036;0.372958;0.009390572;x0.0.csv
36.069;0.373482;-0.001978114;x0.0.csv
36.102;0.372415;-0.003059764;x0.0.csv
36.135;0.372643;0.011779461;x0.0.csv
36.168;0.373692;0.013321549;x0.0.csv
36.201;0.373517;0.012840067;x0.0.csv
36.234;0.375354;-0.008936869;x0.0.csv
36.267;0.372625;-0.021659933;x0.0.csv
36.3;0.372765;-0.003828283;x0.0.csv
36.333;0.372835;0.002825758;x0.0.csv
36.366;0.373307;0.002313131;x0.0.csv
36.399;0.37322;-0.00619697;x0.0.csv
36.432;0.372048;0.005340067;x0.0.csv
36.465;0.374059;0.005194444;x0.0.csv
36.498;0.373062;-0.007959596;x0.0.csv
36.531;0.372363;0.007427609;x0.0.csv
36.564;0.372923;0.036142256;x0.0.csv
36.597;0.376403;0.020796296;x0.0.csv
36.63;0.375091;-0.017330808;x0.0.csv
36.663;0.374549;-0.038367003;x0.0.csv
36.696;0.371698;-0.032463805;x0.0.csv
36.729;0.372135;-0.013686869;x0.0.csv
36.762;0.370684;0.006882997;x0.0.csv
36.795;0.372783;0.01958165;x0.0.csv
36.828;0.373255;-0.001313131;x0.0.csv
36.861;0.372223;-0.011015993;x0.0.csv
36.894;0.371558;0.003255051;x0.0.csv
36.927;0.372993;0.007021044;x0.0.csv
36.96;0.37224;0.004868687;x0.0.csv
36.993;0.372765;0.013045455;x0.0.csv
37.026;0.373832;0.002531987;x0.0.csv
37.059;0.373237;-0.014557239;x0.0.csv
37.092;0.371996;-0.008451178;x0.0.csv
37.125;0.372485;0.003556397;x0.0.csv
37.158;0.37231;0.013718855;x0.0.csv
37.191;0.374059;0.005948653;x0.0.csv
37.224;0.372765;-0.005123737;x0.0.csv
37.257;0.373062;-0.000340067;x0.0.csv
37.29;0.373237;-0.006829966;x0.0.csv
37.323;0.37259;-0.010820707;x0.0.csv
37.356;0.372065;-0.003456229;x0.0.csv
37.389;0.372293;0.008116162;x0.0.csv
37.422;0.372765;0.013501684;x0.0.csv
37.455;0.373045;0.020083333;x0.0.csv
37.488;0.375214;-0.001592593;x0.0.csv
37.521;0.372415;-0.009748316;x0.0.csv
37.554;0.373517;0.008088384;x0.0.csv
37.587;0.373815;0.005760101;x0.0.csv
37.62;0.374147;-0.003299663;x0.0.csv
37.653;0.373255;-0.005936027;x0.0.csv
37.686;0.373867;-0.009720539;x0.0.csv
37.719;0.372485;-0.009244949;x0.0.csv
37.752;0.372975;0.000241582;x0.0.csv
37.785;0.372713;0.003479798;x0.0.csv
37.818;0.372818;0.014665825;x0.0.csv
37.851;0.374637;0.001340067;x0.0.csv
37.884;0.372958;-0.014342593;x0.0.csv
37.917;0.372643;-0.003569865;x0.0.csv
37.95;0.373517;-0.00922138;x0.0.csv
37.983;0.371523;-0.001144781;x0.0.csv
38.016;0.372888;0.018449495;x0.0.csv
38.049;0.373972;0.006973906;x0.0.csv
38.082;0.373272;-0.002693603;x0.0.csv
38.115;0.373255;-0.0020867;x0.0.csv
38.148;0.37315;0.00056229;x0.0.csv
38.181;0.37399;-0.012385522;x0.0.csv
38.214;0.371453;-0.003347643;x0.0.csv
38.247;0.373482;0.013577441;x0.0.csv
38.28;0.37315;0.009237374;x0.0.csv
38.313;0.37385;0.008585017;x0.0.csv
38.346;0.374427;-0.010340909;x0.0.csv
38.379;0.37273;-0.016525253;x0.0.csv
38.412;0.372415;0.000601852;x0.0.csv
38.445;0.373482;0.002196128;x0.0.csv
38.478;0.37273;-0.001275253;x0.0.csv
38.511;0.372888;0.004417508;x0.0.csv
38.544;0.373727;-0.005996633;x0.0.csv
38.577;0.372625;-0.016696128;x0.0.csv
38.61;0.371261;0.004989899;x0.0.csv
38.643;0.373132;0.022808081;x0.0.csv
38.676;0.374357;-0.000156566;x0.0.csv
38.709;0.372363;-0.006549663;x0.0.csv
38.742;0.373745;-0.008055556;x0.0.csv
38.775;0.371908;-0.008351852;x0.0.csv
38.808;0.37266;0.005994949;x0.0.csv
38.841;0.372748;0.007997475;x0.0.csv
38.874;0.373045;0.014386364;x0.0.csv
38.907;0.374025;0.009760943;x0.0.csv
38.94;0.37343;0.009591751;x0.0.csv
38.973;0.375196;-0.003478956;x0.0.csv
39.006;0.373447;-0.022036195;x0.0.csv
39.039;0.372398;-0.0059133;x0.0.csv
39.072;0.37364;-0.003077441;x0.0.csv
